Scan REF	BioRep1_Day1_L9_Cy3_1;BioRep1_Day1_L9_Cy3_2;BioRep1_Day1_L9_Cy5_1;BioRep2_Day1_L9_Cy3_1;BioRep2_Day1_L9_Cy3_2;BioRep2_Day1_L9_Cy5_1	BioRep1_Day1_L9_Cy3_1;BioRep1_Day1_L9_Cy3_2;BioRep1_Day1_L9_Cy5_1;BioRep2_Day1_L9_Cy3_1;BioRep2_Day1_L9_Cy3_2;BioRep2_Day1_L9_Cy5_1	BioRep1_Day1_L9_Cy3_1;BioRep1_Day1_L9_Cy3_2;BioRep1_Day1_L9_Cy5_1;BioRep2_Day1_L9_Cy3_1;BioRep2_Day1_L9_Cy3_2;BioRep2_Day1_L9_Cy5_1	BioRep1_Day1_D9_Cy3_1;BioRep1_Day1_D9_Cy3_2;BioRep1_Day1_D9_Cy5_1;BioRep2_Day1_D9_Cy3_1;BioRep2_Day1_D9_Cy3_2;BioRep2_Day1_D9_Cy5_1	BioRep1_Day1_D9_Cy3_1;BioRep1_Day1_D9_Cy3_2;BioRep1_Day1_D9_Cy5_1;BioRep2_Day1_D9_Cy3_1;BioRep2_Day1_D9_Cy3_2;BioRep2_Day1_D9_Cy5_1	BioRep1_Day1_D9_Cy3_1;BioRep1_Day1_D9_Cy3_2;BioRep1_Day1_D9_Cy5_1;BioRep2_Day1_D9_Cy3_1;BioRep2_Day1_D9_Cy3_2;BioRep2_Day1_D9_Cy5_1	BioRep1_Day1_D1_Cy3_1;BioRep1_Day1_D1_Cy3_2;BioRep1_Day1_D1_Cy5_1;BioRep1_Day1_D1_Cy5_2;BioRep2_Day1_D1_Cy3_1;BioRep2_Day1_D1_Cy3_2;BioRep2_Day1_D1_Cy5_1;BioRep2_Day1_D1_Cy5_2	BioRep1_Day1_D1_Cy3_1;BioRep1_Day1_D1_Cy3_2;BioRep1_Day1_D1_Cy5_1;BioRep1_Day1_D1_Cy5_2;BioRep2_Day1_D1_Cy3_1;BioRep2_Day1_D1_Cy3_2;BioRep2_Day1_D1_Cy5_1;BioRep2_Day1_D1_Cy5_2	BioRep1_Day1_D1_Cy3_1;BioRep1_Day1_D1_Cy3_2;BioRep1_Day1_D1_Cy5_1;BioRep1_Day1_D1_Cy5_2;BioRep2_Day1_D1_Cy3_1;BioRep2_Day1_D1_Cy3_2;BioRep2_Day1_D1_Cy5_1;BioRep2_Day1_D1_Cy5_2	BioRep2_Day1_D5_Cy3_1;BioRep2_Day1_D5_Cy3_2;BioRep2_Day1_D5_Cy3_3;BioRep2_Day1_D5_Cy3_4;BioRep2_Day1_D5_Cy5_1	BioRep2_Day1_D5_Cy3_1;BioRep2_Day1_D5_Cy3_2;BioRep2_Day1_D5_Cy3_3;BioRep2_Day1_D5_Cy3_4;BioRep2_Day1_D5_Cy5_1	BioRep2_Day1_D5_Cy3_1;BioRep2_Day1_D5_Cy3_2;BioRep2_Day1_D5_Cy3_3;BioRep2_Day1_D5_Cy3_4;BioRep2_Day1_D5_Cy5_1	BioRep1_Day1_L1_Cy3_1;BioRep1_Day1_L1_Cy3_2;BioRep1_Day1_L1_Cy5_1;BioRep2_Day1_L1_Cy3_1;BioRep2_Day1_L1_Cy3_2;BioRep2_Day1_L1_Cy5_1	BioRep1_Day1_L1_Cy3_1;BioRep1_Day1_L1_Cy3_2;BioRep1_Day1_L1_Cy5_1;BioRep2_Day1_L1_Cy3_1;BioRep2_Day1_L1_Cy3_2;BioRep2_Day1_L1_Cy5_1	BioRep1_Day1_L1_Cy3_1;BioRep1_Day1_L1_Cy3_2;BioRep1_Day1_L1_Cy5_1;BioRep2_Day1_L1_Cy3_1;BioRep2_Day1_L1_Cy3_2;BioRep2_Day1_L1_Cy5_1	BioRep1_Day1_L5_Cy3_1;BioRep1_Day1_L5_Cy3_2;BioRep1_Day1_L5_Cy5_1;BioRep2_Day1_L5_Cy3_1;BioRep2_Day1_L5_Cy3_2;BioRep2_Day1_L5_Cy5_1	BioRep1_Day1_L5_Cy3_1;BioRep1_Day1_L5_Cy3_2;BioRep1_Day1_L5_Cy5_1;BioRep2_Day1_L5_Cy3_1;BioRep2_Day1_L5_Cy3_2;BioRep2_Day1_L5_Cy5_1	BioRep1_Day1_L5_Cy3_1;BioRep1_Day1_L5_Cy3_2;BioRep1_Day1_L5_Cy5_1;BioRep2_Day1_L5_Cy3_1;BioRep2_Day1_L5_Cy3_2;BioRep2_Day1_L5_Cy5_1	BioRep1_Day2_D1_Cy3_1;BioRep1_Day2_D1_Cy3_2;BioRep1_Day2_D1_Cy5_1;BioRep2_Day2_D1_Cy3_1;BioRep2_Day2_D1_Cy3_2;BioRep2_Day2_D1_Cy5_1	BioRep1_Day2_D1_Cy3_1;BioRep1_Day2_D1_Cy3_2;BioRep1_Day2_D1_Cy5_1;BioRep2_Day2_D1_Cy3_1;BioRep2_Day2_D1_Cy3_2;BioRep2_Day2_D1_Cy5_1	BioRep1_Day2_D1_Cy3_1;BioRep1_Day2_D1_Cy3_2;BioRep1_Day2_D1_Cy5_1;BioRep2_Day2_D1_Cy3_1;BioRep2_Day2_D1_Cy3_2;BioRep2_Day2_D1_Cy5_1	BioRep1_Day2_D5_Cy3_1;BioRep1_Day2_D5_Cy3_2;BioRep1_Day2_D5_Cy5_1;BioRep2_Day2_D5_Cy3_1;BioRep2_Day2_D5_Cy3_2;BioRep2_Day2_D5_Cy5_1	BioRep1_Day2_D5_Cy3_1;BioRep1_Day2_D5_Cy3_2;BioRep1_Day2_D5_Cy5_1;BioRep2_Day2_D5_Cy3_1;BioRep2_Day2_D5_Cy3_2;BioRep2_Day2_D5_Cy5_1	BioRep1_Day2_D5_Cy3_1;BioRep1_Day2_D5_Cy3_2;BioRep1_Day2_D5_Cy5_1;BioRep2_Day2_D5_Cy3_1;BioRep2_Day2_D5_Cy3_2;BioRep2_Day2_D5_Cy5_1	BioRep1_Day2_D9_Cy3_1;BioRep1_Day2_D9_Cy3_2;BioRep1_Day2_D9_Cy5_1;BioRep2_Day2_D9_Cy3_1;BioRep2_Day2_D9_Cy3_2;BioRep2_Day2_D9_Cy5_1	BioRep1_Day2_D9_Cy3_1;BioRep1_Day2_D9_Cy3_2;BioRep1_Day2_D9_Cy5_1;BioRep2_Day2_D9_Cy3_1;BioRep2_Day2_D9_Cy3_2;BioRep2_Day2_D9_Cy5_1	BioRep1_Day2_D9_Cy3_1;BioRep1_Day2_D9_Cy3_2;BioRep1_Day2_D9_Cy5_1;BioRep2_Day2_D9_Cy3_1;BioRep2_Day2_D9_Cy3_2;BioRep2_Day2_D9_Cy5_1	BioRep1_Day2_L1_Cy3_1;BioRep1_Day2_L1_Cy3_2;BioRep1_Day2_L1_Cy5_1;BioRep2_Day2_L1_Cy3_1;BioRep2_Day2_L1_Cy3_2;BioRep2_Day2_L1_Cy5_1	BioRep1_Day2_L1_Cy3_1;BioRep1_Day2_L1_Cy3_2;BioRep1_Day2_L1_Cy5_1;BioRep2_Day2_L1_Cy3_1;BioRep2_Day2_L1_Cy3_2;BioRep2_Day2_L1_Cy5_1	BioRep1_Day2_L1_Cy3_1;BioRep1_Day2_L1_Cy3_2;BioRep1_Day2_L1_Cy5_1;BioRep2_Day2_L1_Cy3_1;BioRep2_Day2_L1_Cy3_2;BioRep2_Day2_L1_Cy5_1	BioRep1_Day2_L5_Cy3_1;BioRep1_Day2_L5_Cy3_2;BioRep1_Day2_L5_Cy5_1;BioRep2_Day2_L5_Cy3_1;BioRep2_Day2_L5_Cy3_2;BioRep2_Day2_L5_Cy5_1	BioRep1_Day2_L5_Cy3_1;BioRep1_Day2_L5_Cy3_2;BioRep1_Day2_L5_Cy5_1;BioRep2_Day2_L5_Cy3_1;BioRep2_Day2_L5_Cy3_2;BioRep2_Day2_L5_Cy5_1	BioRep1_Day2_L5_Cy3_1;BioRep1_Day2_L5_Cy3_2;BioRep1_Day2_L5_Cy5_1;BioRep2_Day2_L5_Cy3_1;BioRep2_Day2_L5_Cy3_2;BioRep2_Day2_L5_Cy5_1	BioRep1_Day2_L9_Cy3_1;BioRep1_Day2_L9_Cy3_2;BioRep1_Day2_L9_Cy5_1;BioRep2_Day2_L9_Cy3_1;BioRep2_Day2_L9_Cy3_2;BioRep2_Day2_L9_Cy5_1	BioRep1_Day2_L9_Cy3_1;BioRep1_Day2_L9_Cy3_2;BioRep1_Day2_L9_Cy5_1;BioRep2_Day2_L9_Cy3_1;BioRep2_Day2_L9_Cy3_2;BioRep2_Day2_L9_Cy5_1	BioRep1_Day2_L9_Cy3_1;BioRep1_Day2_L9_Cy3_2;BioRep1_Day2_L9_Cy5_1;BioRep2_Day2_L9_Cy3_1;BioRep2_Day2_L9_Cy3_2;BioRep2_Day2_L9_Cy5_1
Contig0.10_30_35430_36251	0.19	0.13	0.04	0.1	0.09	0.02	-0.03	0.09	0.02	0.09	0.05	0.02	0.03	0.1	0.03	0.22	0.14	0.04	0.02	0.14	0.04	0.22	0.05	0.01	0.2	0.11	0.03	-0.08	0.11	0.03	0.16	0.13	0.04	0.21	0.13	0.04
Contig0.10_31_36368_37006	0.11	0.12	0.03	0.14	0.11	0.03	0.06	0.13	0.03	0.11	0.11	0.04	0.07	0.1	0.03	0.06	0.13	0.04	0.09	0.13	0.04	0.2	0.19	0.06	0.22	0.19	0.06	0.07	0.21	0.06	0.09	0.2	0.06	0.13	0.17	0.05
Contig0.10_32_37073_37717	0.08	0.08	0.02	0.17	0.09	0.03	0.04	0.17	0.04	-0.04	0.03	0.01	0.11	0.11	0.03	0.21	0.12	0.04	-0.06	0.18	0.05	0.05	0.11	0.03	0.21	0.11	0.03	0.11	0.12	0.03	0.16	0.09	0.03	0.14	0.1	0.03
Contig0.10_33_37784_38170	0.03	0.11	0.03	0.17	0.1	0.03	0.23	0.11	0.03	0.09	0.1	0.04	0.04	0.1	0.03	-0.07	0.11	0.03	0.16	0.13	0.04	0.16	0.09	0.03	0.13	0.15	0.04	-0.03	0.16	0.04	-0.07	0.16	0.05	-0.04	0.13	0.04
Contig0.10_34_38309_38695	0.02	0.16	0.04	0.16	0.13	0.04	null	0.18	0.05	-0.01	0.12	0.04	0.35	0.15	0.04	-0.03	0.22	0.06	-0.09	0.23	0.07	0.19	0.1	0.03	0.25	0.07	0.02	0.33	0.13	0.04	0.1	0.11	0.03	0.08	0.14	0.04
Contig0.10_35_38700_38990	-0.1	0.15	0.04	0.25	0.07	0.02	0.05	0.08	0.02	0.18	0.05	0.02	0.29	0.07	0.02	-0.22	0.1	0.03	-0.07	0.12	0.03	0.27	0.1	0.03	0.27	0.07	0.02	0.26	0.11	0.03	-0.03	0.09	0.03	-0.07	0.16	0.05
Contig0.10_36_40265_39024	-0.05	0.18	0.05	0.04	0.2	0.06	-0.04	0.17	0.04	0.18	0.15	0.05	-0.09	0.19	0.06	-0.12	0.27	0.08	0.02	0.28	0.08	-0.05	0.11	0.03	-0.01	0.05	0.01	-0.11	0.1	0.03	-0.06	0.08	0.02	-0.06	0.08	0.02
Contig0.10_38_40989_40561	-0.08	0.18	0.05	-0.22	0.12	0.03	-0.22	0.16	0.04	-0.2	0.1	0.04	0.01	0.15	0.04	0.11	0.17	0.05	-0.25	0.13	0.04	-0.18	0.18	0.05	-0.18	0.17	0.05	0.02	0.15	0.04	0.12	0.12	0.03	0.03	0.15	0.04
Contig0.10_39_42884_40989	0.05	0.06	0.02	-0.06	0.06	0.02	null	0.07	0.02	-0.03	0.06	0.02	-0.07	0.06	0.02	0.12	0.07	0.02	0.01	0.11	0.03	-0.04	0.07	0.02	-0.03	0.06	0.02	-0.03	0.08	0.02	0.21	0.08	0.02	0.12	0.07	0.02
Contig0.10_3_1293_1841	-0.52	0.11	0.03	-0.36	0.12	0.03	-0.05	0.13	0.03	-0.15	0.11	0.04	1.02	0.09	0.03	0.33	0.21	0.06	-0.15	0.14	0.04	-0.15	0.26	0.08	-0.16	0.31	0.09	0.84	0.12	0.03	-0.22	0.12	0.03	-0.33	0.19	0.05
Contig0.10_40_43261_43103	0.49	0.15	0.04	-0.28	0.05	0.01	1.07	0.23	0.06	-0.17	0.03	0.01	-0.76	0.09	0.03	-0.84	0.15	0.04	1.1	0.2	0.06	-0.19	0.18	0.05	-0.18	0.24	0.07	-0.58	0.21	0.06	-0.54	0.16	0.05	0.19	0.15	0.04
Contig0.10_41_43685_43371	0.91	0.13	0.04	-0.8	0.17	0.05	1.33	0.22	0.06	-0.73	0.09	0.03	-1.06	0.19	0.05	-1.11	0.16	0.05	1.49	0.27	0.08	-0.57	0.16	0.05	-0.83	0.17	0.05	-0.74	0.18	0.05	-0.77	0.16	0.05	0.55	0.14	0.04
Contig0.10_42_43864_43688	1.21	0.11	0.03	-1.93	0.35	0.1	1.53	0.2	0.05	-1.16	0.06	0.02	-2.27	0.14	0.04	-2.21	0.06	0.02	1.7	0.19	0.06	-1.04	0.11	0.03	-1.72	0.14	0.04	-1.78	0.23	0.07	-1.68	0.1	0.03	0.74	0.16	0.04
Contig0.10_43_44370_46166	0.36	0.19	0.05	-0.21	0.15	0.04	0.91	0.12	0.03	0.19	0.15	0.05	-0.24	0.15	0.04	-0.48	0.21	0.06	0.82	0.13	0.04	0.24	0.09	0.03	-0.14	0.06	0.02	-0.11	0.1	0.03	-0.28	0.06	0.02	0.24	0.15	0.04
Contig0.10_44_46316_47512	0.1	0.11	0.03	0.1	0.1	0.03	0.21	0.1	0.03	0.13	0.09	0.03	null	0.11	0.03	0.03	0.11	0.03	0.29	0.1	0.03	0.14	0.11	0.03	0.14	0.15	0.04	0.02	0.13	0.04	0.02	0.1	0.03	0.08	0.13	0.04
Contig0.10_45_47502_48197	0.36	0.27	0.08	-0.6	0.2	0.06	1.48	0.14	0.03	0.24	0.14	0.05	-0.79	0.12	0.04	-0.68	0.21	0.06	1.27	0.24	0.07	0.14	0.11	0.03	-0.45	0.09	0.03	-0.46	0.1	0.03	-0.51	0.07	0.02	0.3	0.13	0.04
Contig0.10_46_48184_48999	0.13	0.13	0.04	-0.04	0.09	0.03	0.46	0.15	0.04	0.08	0.09	0.03	-0.08	0.12	0.03	-0.11	0.14	0.04	0.45	0.17	0.05	0.2	0.05	0.01	-0.03	0.08	0.02	-0.05	0.06	0.02	-0.09	0.07	0.02	0.06	0.07	0.02
Contig0.10_48_49667_51889	0.1	0.16	0.05	-0.09	0.15	0.04	-0.23	0.13	0.03	-0.21	0.11	0.04	0.3	0.13	0.04	0.3	0.1	0.03	-0.09	0.15	0.04	-0.06	0.12	0.03	-0.02	0.06	0.02	0.21	0.07	0.02	0.23	0.04	0.01	0.1	0.06	0.02
Contig0.10_49_52870_52034	-0.24	0.15	0.04	0.2	0.16	0.05	null	0.13	0.03	0.46	0.08	0.03	0.1	0.11	0.03	-0.17	0.12	0.04	null	0.12	0.04	0.36	0.15	0.04	0.14	0.1	0.03	0.07	0.17	0.05	-0.09	0.19	0.05	-0.18	0.18	0.05
Contig0.10_4_1944_1846	-0.43	0.55	0.16	-0.37	0.49	0.14	-0.35	0.47	0.12	0.01	0.15	0.05	-0.43	0.54	0.16	-0.51	0.55	0.16	-0.45	0.55	0.16	-0.37	0.48	0.14	-0.43	0.51	0.15	-0.4	0.46	0.13	-0.45	0.54	0.15	-0.39	0.5	0.15
Contig0.10_50_52976_52878	-0.22	0.24	0.07	-0.13	0.22	0.06	-0.16	0.24	0.06	0.1	0.08	0.03	-0.2	0.21	0.06	-0.22	0.3	0.09	-0.15	0.22	0.06	-0.1	0.14	0.04	-0.18	0.25	0.07	-0.19	0.21	0.06	-0.27	0.3	0.09	-0.22	0.27	0.08
Contig0.10_51_52975_53187	0.08	0.11	0.03	0.04	0.1	0.03	0.07	0.12	0.03	-0.06	0.14	0.05	-0.07	0.1	0.03	0.17	0.1	0.03	0.02	0.14	0.04	0.16	0.07	0.02	0.19	0.09	0.03	0.01	0.12	0.03	-0.04	0.09	0.03	-0.08	0.11	0.03
Contig0.10_52_53321_53842	-0.52	0.11	0.03	-0.08	0.03	0.01	0.11	0.05	0.01	0.1	0.11	0.04	0.68	0.03	0.01	0.21	0.13	0.04	-0.1	0.03	0.01	0.11	0.07	0.02	-0.07	0.07	0.02	0.44	0.03	0.01	-0.53	0.05	0.02	-0.67	0.09	0.03
Contig0.10_53_53972_54586	-1.2	0.13	0.04	-0.75	0.25	0.07	-2.91	0.14	0.03	-2.41	0.17	0.06	1.11	0.08	0.02	0.17	0.09	0.02	-3.03	0.24	0.07	-2.27	0.22	0.06	-0.88	0.21	0.06	1.02	0.11	0.03	0.36	0.08	0.02	-0.88	0.15	0.04
Contig0.10_5_2016_5444	0.15	0.25	0.07	0.19	0.19	0.06	0.24	0.2	0.05	0.12	0.12	0.04	0.22	0.2	0.06	0.23	0.24	0.07	0.29	0.23	0.07	0.18	0.19	0.05	0.13	0.17	0.05	0.15	0.11	0.03	0.11	0.13	0.04	0.08	0.15	0.04
Contig0.10_6_5533_8922	0.08	0.12	0.03	0.07	0.11	0.03	0.04	0.17	0.04	-0.05	0.12	0.04	0.24	0.13	0.04	0.23	0.16	0.05	0.08	0.15	0.04	0.06	0.12	0.03	0.06	0.12	0.03	0.22	0.09	0.02	0.14	0.11	0.03	0.05	0.08	0.02
Contig0.10_7_9019_12390	0.12	0.13	0.04	0.13	0.09	0.03	0.14	0.08	0.02	0.06	0.08	0.03	0.07	0.11	0.03	0.14	0.07	0.02	0.13	0.12	0.04	0.08	0.1	0.03	0.16	0.13	0.04	0.11	0.14	0.04	0.14	0.15	0.04	0.1	0.16	0.05
Contig0.10_8_12461_12985	-0.09	0.13	0.04	-0.06	0.13	0.04	-0.05	0.07	0.02	0.06	0.04	0.01	-0.07	0.1	0.03	-0.09	0.14	0.04	-0.06	0.12	0.04	null	0.12	0.03	-0.07	0.14	0.04	-0.09	0.16	0.05	-0.14	0.19	0.06	-0.12	0.17	0.05
Contig0.10_9_13077_14318	0.39	0.05	0.01	-0.1	0.05	0.01	-0.23	0.07	0.02	-0.31	0.09	0.03	-0.21	0.08	0.02	0.36	0.06	0.02	-0.25	0.11	0.03	-0.16	0.08	0.02	0.02	0.11	0.03	-0.12	0.14	0.04	0.31	0.13	0.04	0.43	0.12	0.04
Contig0.1_10_7690_9357	0.15	0.11	0.03	0.24	0.03	0.01	0.14	0.09	0.02	-0.19	0.06	0.02	-0.01	0.11	0.03	0.04	0.12	0.03	0.07	0.15	0.04	-0.11	0.1	0.03	0.32	0.14	0.04	-0.01	0.14	0.04	0.13	0.09	0.03	0.09	0.11	0.03
Contig0.1_11_9417_9554	-0.68	0.12	0.03	-0.19	0.06	0.02	-2.19	0.09	0.02	-1.23	0.05	0.02	0.85	0.04	0.01	0.03	0.06	0.02	-2.34	0.27	0.08	-0.95	0.09	0.03	-0.04	0.13	0.04	0.82	0.11	0.03	0.13	0.04	0.01	-0.45	0.14	0.04
Contig0.1_12_9637_10179	-0.19	0.1	0.03	-0.06	0.08	0.02	-0.32	0.1	0.03	-0.13	0.1	0.03	0.41	0.07	0.02	-0.07	0.09	0.03	-0.36	0.15	0.04	0.02	0.11	0.03	-0.05	0.11	0.03	0.44	0.05	0.01	-0.03	0.1	0.03	-0.14	0.1	0.03
Contig0.1_13_10626_10315	-0.56	0.07	0.02	-0.63	0.06	0.02	-0.95	0.12	0.03	-1.02	0.09	0.03	0.65	0.1	0.03	0.6	0.06	0.02	-0.91	0.11	0.03	-0.63	0.08	0.02	-0.45	0.07	0.02	0.56	0.16	0.05	0.67	0.17	0.05	-0.33	0.11	0.03
Contig0.1_14_10625_10744	0.07	0.12	0.04	0.16	0.12	0.03	0.18	0.15	0.04	0.04	0.1	0.04	0.03	0.09	0.03	0.11	0.16	0.05	0.2	0.16	0.05	0.13	0.21	0.06	0.09	0.2	0.06	-0.02	0.15	0.04	0.07	0.18	0.05	-0.01	0.18	0.05
Contig0.1_15_10750_12783	0.06	0.06	0.02	0.09	0.09	0.03	0.05	0.1	0.03	0.04	0.1	0.04	0.05	0.11	0.03	0.04	0.09	0.03	0.06	0.1	0.03	0.05	0.11	0.03	0.02	0.14	0.04	-0.02	0.15	0.04	0.04	0.14	0.04	0.01	0.13	0.04
Contig0.1_16_12898_13110	-0.28	0.12	0.04	-0.05	0.12	0.03	-0.21	0.12	0.03	-0.23	0.08	0.03	0.79	0.06	0.02	-0.23	0.1	0.03	-0.32	0.15	0.04	-0.04	0.14	0.04	-0.05	0.18	0.05	0.73	0.15	0.04	-0.04	0.05	0.01	-0.24	0.14	0.04
Contig0.1_17_13346_13152	0.08	0.08	0.02	0.01	0.06	0.02	-0.2	0.07	0.02	-0.18	0.03	0.01	-0.05	0.07	0.02	0.11	0.07	0.02	-0.26	0.06	0.02	-0.09	0.1	0.03	0.01	0.08	0.02	-0.05	0.09	0.03	0.19	0.12	0.04	0.22	0.17	0.05
Contig0.1_18_15510_13711	0.26	0.04	0.01	-0.25	0.08	0.02	0.05	0.06	0.01	-0.21	0.05	0.02	-0.05	0.03	0.01	0.17	0.06	0.02	0.13	0.08	0.02	-0.15	0.05	0.01	-0.23	0.06	0.02	-0.01	0.05	0.01	0.08	0.03	0.01	0.09	0.06	0.02
Contig0.1_19_17904_15715	0.05	0.21	0.06	0.15	0.17	0.05	0.26	0.17	0.04	0.03	0.15	0.05	null	0.17	0.05	0.1	0.23	0.07	0.23	0.25	0.07	0.12	0.23	0.07	0.07	0.25	0.07	-0.07	0.27	0.08	-0.01	0.24	0.07	null	0.26	0.08
Contig0.1_1_62_613	-0.01	0.14	0.04	0.13	0.09	0.03	0.09	0.13	0.03	0.08	0.07	0.02	0.2	0.1	0.03	0.04	0.11	0.03	-0.06	0.08	0.02	0.15	0.15	0.04	0.12	0.15	0.04	0.26	0.19	0.05	-0.07	0.12	0.03	-0.12	0.16	0.04
Contig0.1_21_18214_20160	1.2	0.1	0.03	-0.99	0.15	0.04	-0.39	0.1	0.03	-1.17	0.12	0.04	-0.98	0.18	0.05	0.03	0.07	0.02	-0.01	0.14	0.04	-0.71	0.13	0.04	-0.79	0.13	0.04	-0.78	0.2	0.06	0.07	0.12	0.04	1.11	0.13	0.04
Contig0.1_22_20357_20917	0.08	0.09	0.03	-0.12	0.08	0.02	-0.16	0.08	0.02	-0.17	0.13	0.05	0.09	0.08	0.02	0.09	0.08	0.02	-0.13	0.09	0.03	-0.12	0.11	0.03	-0.13	0.14	0.04	0.03	0.15	0.04	0.02	0.16	0.05	0.02	0.12	0.03
Contig0.1_23_22030_21023	0.07	0.08	0.02	0.09	0.09	0.03	0.11	0.09	0.02	0.06	0.07	0.03	0.14	0.1	0.03	0.07	0.1	0.03	0.13	0.07	0.02	0.12	0.09	0.03	0.08	0.08	0.02	0.08	0.1	0.03	0.1	0.09	0.02	0.03	0.08	0.02
Contig0.1_24_22812_22033	0.13	0.06	0.02	-0.08	0.04	0.01	0.26	0.05	0.01	-0.05	0.06	0.02	0.02	0.03	0.01	-0.08	0.05	0.01	0.21	0.04	0.01	-0.04	0.07	0.02	-0.06	0.09	0.03	0.01	0.08	0.02	-0.02	0.05	0.02	0.05	0.07	0.02
Contig0.1_25_23937_22933	-0.24	0.15	0.04	-0.01	0.14	0.04	-0.01	0.18	0.04	0.16	0.1	0.03	-0.16	0.14	0.04	-0.28	0.14	0.04	-0.08	0.2	0.06	0.1	0.13	0.04	0.13	0.08	0.02	-0.08	0.12	0.03	-0.12	0.08	0.02	-0.12	0.09	0.03
Contig0.1_26_25202_24003	-0.14	0.18	0.05	-0.06	0.13	0.04	-0.14	0.1	0.02	-0.05	0.14	0.05	-0.05	0.14	0.04	-0.1	0.14	0.04	-0.17	0.19	0.05	-0.11	0.15	0.04	0.03	0.09	0.03	0.01	0.07	0.02	-0.03	0.06	0.02	-0.08	0.07	0.02
Contig0.1_27_26181_25282	-0.19	0.23	0.07	-0.11	0.15	0.04	-0.42	0.17	0.04	-0.19	0.08	0.03	-0.03	0.2	0.06	-0.03	0.22	0.06	-0.45	0.14	0.04	-0.19	0.18	0.05	-0.08	0.29	0.08	-0.07	0.29	0.08	-0.18	0.3	0.09	-0.21	0.27	0.08
Contig0.1_28_26774_26409	0.19	0.06	0.02	0.03	0.06	0.02	-0.2	0.1	0.03	-0.38	0.09	0.03	-0.3	0.07	0.02	0.34	0.12	0.03	-0.09	0.07	0.02	-0.41	0.1	0.03	0.08	0.15	0.04	-0.2	0.08	0.02	0.1	0.04	0.01	0.15	0.09	0.03
Contig0.1_29_27394_28074	0.19	0.1	0.03	0.09	0.14	0.04	0.15	0.11	0.03	0.09	0.05	0.02	0.13	0.11	0.03	0.07	0.13	0.04	0.2	0.11	0.03	0.23	0.09	0.03	0.09	0.09	0.03	0.05	0.09	0.03	0.04	0.09	0.03	0.19	0.12	0.03
Contig0.1_2_1063_680	0.02	0.06	0.02	0.1	0.06	0.02	0.05	0.06	0.01	null	0.07	0.03	-0.1	0.06	0.02	0.16	0.06	0.02	0.1	0.06	0.02	-0.08	0.08	0.02	0.05	0.1	0.03	-0.06	0.06	0.02	-0.04	0.06	0.02	null	0.1	0.03
Contig0.1_30_28091_28219	0.15	0.1	0.03	0.08	0.1	0.03	0.21	0.1	0.02	0.05	0.09	0.03	0.06	0.07	0.02	0.13	0.12	0.03	0.17	0.11	0.03	0.11	0.09	0.03	0.07	0.07	0.02	0.03	0.05	0.01	0.04	0.03	0.01	0.15	0.07	0.02
Contig0.1_31_28744_28277	-0.13	0.13	0.04	0.05	0.14	0.04	-0.05	0.13	0.03	0.19	0.13	0.05	0.01	0.13	0.04	-0.12	0.15	0.04	0.03	0.13	0.04	0.15	0.2	0.06	0.16	0.2	0.06	0.06	0.23	0.07	-0.02	0.19	0.05	-0.06	0.23	0.07
Contig0.1_32_29570_29061	-0.28	0.07	0.02	0.06	0.05	0.01	-0.23	0.08	0.02	0.23	0.08	0.03	0.2	0.07	0.02	-0.26	0.05	0.01	-0.24	0.06	0.02	0.24	0.13	0.04	0.08	0.1	0.03	0.13	0.08	0.02	-0.12	0.18	0.05	-0.22	0.08	0.02
Contig0.1_33_30507_29665	0.01	0.14	0.04	-0.03	0.09	0.03	-0.05	0.16	0.04	0.1	0.11	0.04	-0.05	0.1	0.03	-0.09	0.15	0.04	-0.03	0.15	0.04	-0.05	0.13	0.04	0.01	0.12	0.03	-0.04	0.12	0.03	0.02	0.13	0.04	null	0.11	0.03
Contig0.1_34_31318_30512	-0.14	0.32	0.09	-0.34	0.29	0.08	-0.39	0.25	0.06	-0.18	0.07	0.02	-0.1	0.33	0.09	-0.21	0.35	0.1	-0.42	0.31	0.09	-0.28	0.24	0.07	-0.3	0.26	0.07	-0.05	0.26	0.07	-0.13	0.28	0.08	-0.08	0.31	0.09
Contig0.1_35_31586_31783	0.16	0.05	0.01	0.08	0.09	0.03	0.05	0.12	0.03	-0.07	0.09	0.03	0.08	0.06	0.02	0.16	0.1	0.03	0.05	0.12	0.03	null	0.11	0.03	0.05	0.09	0.03	0.03	0.09	0.02	0.23	0.06	0.02	0.27	0.06	0.02
Contig0.1_36_31900_31793	-0.05	0.13	0.04	-0.1	0.07	0.02	-0.16	0.09	0.02	-0.13	0.11	0.04	0.08	0.11	0.03	-0.05	0.13	0.04	-0.16	0.08	0.02	-0.15	0.13	0.04	-0.07	0.07	0.02	0.08	0.07	0.02	0.03	0.06	0.02	0.01	0.07	0.02
Contig0.1_37_32546_32103	0.13	0.11	0.03	-0.22	0.07	0.02	-0.23	0.09	0.02	-0.36	0.14	0.05	0.17	0.07	0.02	0.11	0.08	0.02	-0.18	0.14	0.04	-0.25	0.06	0.02	-0.2	0.13	0.04	0.12	0.07	0.02	0.28	0.06	0.02	0.18	0.09	0.03
